,cat1,cat10,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,favorite_count,hour,image,nadj,nadv,nemoji,nlevel,nword,orginal,padj,padv,pemoji,plevel,pnoun,punc1,punc2,punc3,pword,question,retweets_count,sarcasm,sentiment,url
1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,0,0,0,0,0,0,0,0,0,1,2,31,0,0,0,0,0,2,2,1,1,0,1,1,0,0,0,2,0,0,0,1,0
1540,0,0,0,0,0,0,2,0,0,0,4,9,0,0,0,0,0,1,1,2,1,1,1,6,0,0,0,1,0,20277,0,1,2
1541,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,1,2,0,1,0,1,3,0,1,0,1,1,0,0,1,0
1542,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,1,1,1,1,1,1,4,0,0,0,1,0,6,0,1,1
1543,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,4,1,2,2,0,2,4,2,0,0,4,0,2,0,2,1
1544,0,1,0,0,0,0,0,0,0,1,0,4,0,0,-1,0,-1,2,1,2,1,0,1,1,0,1,0,2,1,64,0,0,0
1545,1,0,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,2,0,0,0,0,5,3,0,1,0,0,0,0,0,1
1546,0,0,0,1,0,0,0,0,0,0,0,38,1,0,0,0,0,3,0,2,2,0,2,3,0,0,0,3,0,129737,0,2,0
1547,0,0,0,0,0,0,0,0,0,1,4,43,0,0,0,0,0,5,1,2,2,0,2,2,1,0,0,5,0,61,0,2,0
1548,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,8,8,4,4,0,4,0,0,0,0,8,0,0,0,4,0
1549,0,1,0,1,0,0,0,0,0,1,0,10,1,0,0,0,0,3,0,3,2,0,2,0,0,0,0,3,0,207,0,2,0
1550,0,0,0,0,0,0,0,0,0,0,2,34,0,0,-1,1,-1,2,2,0,1,0,1,3,0,0,0,2,0,0,0,0,0
1551,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,2,0,0,0
1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,2,1,2,0,2,1,0,0,0,2,0,0,0,2,0
1554,0,0,0,0,0,0,0,0,0,0,0,33,1,0,-1,0,-1,1,2,0,1,1,1,9,0,0,0,1,0,0,0,0,0
1555,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0,0,5,2,4,2,0,2,3,0,0,0,5,0,0,0,2,1
1556,0,1,0,0,0,0,0,0,0,1,10,39,0,0,0,0,0,2,2,2,2,2,2,5,0,0,1,2,0,0,0,2,1
1557,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0
1558,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
1559,0,0,8,0,0,0,0,0,0,0,0,337,0,0,0,0,0,29,30,15,22,0,22,8,0,0,0,29,0,0,0,22,0
1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1
1564,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1565,0,0,0,0,0,0,1,0,0,0,0,41,0,0,0,0,0,1,2,0,1,0,1,5,0,0,0,1,0,0,0,1,0
1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,1,0,0,2,0,0,0,0,1,0,6,0,0,1,0,0,0,0
1568,0,0,1,0,0,0,0,0,0,0,1,16,0,0,-1,0,-1,2,1,2,1,0,1,2,0,1,0,2,1,861,0,0,0
1569,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,1,0,4,1,0,2,0,2,1,0,0,0,4,0,7300,0,2,0
1570,0,0,0,0,0,0,0,0,0,0,0,113,0,0,-3,0,-3,0,10,0,0,0,0,11,0,2,8,0,2,0,0,-3,0
1571,0,0,0,0,0,0,0,0,0,0,16,20,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1572,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1573,0,0,8,0,0,0,0,0,0,0,0,337,0,0,0,0,0,29,30,15,22,0,22,8,0,0,0,29,0,0,0,22,0
1574,0,0,0,0,0,0,0,0,0,0,2,27,1,0,0,0,0,1,2,1,1,0,1,0,0,1,0,1,1,1,0,1,0
1575,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,282,0,0,1
1576,0,0,0,0,0,0,0,0,0,0,31,15,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,12,0,0,2
1577,0,0,0,0,0,0,0,0,0,0,0,13,2,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,57883,0,-1,0
1578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,148,0,-1,1
1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1581,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1582,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,756,0,0,1
1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20417,0,0,0
1585,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,1
1586,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,2,2,0,2,3,0,0,0,2,0,185,0,2,1
1587,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,251,0,-1,0
1588,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,0,0,0,0,0,0,0,0,0,0,0,20,0,1,-1,0,-1,2,2,0,1,0,1,5,0,0,0,2,0,0,0,0,2
1590,1,1,0,1,0,0,0,0,0,0,0,14,1,1,-1,0,-1,1,0,0,0,0,0,1,0,0,0,1,0,141,0,-1,0
1591,1,0,0,2,0,0,0,0,0,0,2,33,2,0,0,1,0,1,1,2,1,1,1,1,0,0,0,1,0,48025,0,1,0
1592,0,0,0,0,0,1,0,0,0,1,0,24,0,0,0,1,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0
1593,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1858,0,0,0
1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,0,0,0,0,0,0,0,0,0,1,5,35,0,0,0,0,0,6,2,6,2,0,2,0,3,0,0,6,0,0,0,2,1
1596,0,0,0,0,0,0,0,0,0,0,0,39,1,0,-1,0,-1,1,1,0,1,0,1,6,0,0,0,1,0,26148,0,0,0
1597,0,0,0,0,0,0,0,0,0,0,0,24,1,0,-1,0,-1,0,1,0,0,0,0,1,0,0,0,0,0,33544,0,-1,1
1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,8,8,4,4,0,4,0,0,0,0,8,0,0,0,4,0
1600,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,2,2,1,1,2,1,2,0,1,0,2,1,0,0,1,0
1601,0,0,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0,3,2,2,2,1,2,2,0,0,0,3,0,0,0,2,1
1602,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,45338,0,1,1
1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,-1,1
1605,0,0,0,0,0,0,0,0,0,0,16,30,0,0,0,0,0,1,2,0,1,1,1,6,0,2,0,1,1,0,0,1,1
1606,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1607,0,0,0,0,0,0,0,0,0,0,0,35,1,1,-1,0,-1,0,0,0,0,0,0,2,0,1,0,0,1,19826,0,-1,0
1608,0,0,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,70993,0,0,0
1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,0,0,0,0,0,0,0,0,0,0,12,15,1,0,-2,0,-2,0,2,0,0,0,0,4,2,1,0,0,1,0,0,-2,0
1611,0,0,0,0,0,0,0,0,0,0,15,465,0,0,0,0,0,15,30,0,15,0,15,0,30,0,0,15,0,0,0,15,30
1612,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3322,0,0,0
1613,0,0,0,0,0,0,0,0,0,0,0,23,0,0,-2,0,-2,0,0,0,0,0,0,2,0,0,0,0,0,290,0,-2,2
1614,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,2
1615,0,0,0,0,0,0,0,0,0,2,0,67,0,0,0,0,0,9,6,6,3,0,3,25,0,0,0,9,0,0,0,3,0
1616,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1
1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1,2,0,34,0,2,0
1619,0,0,0,0,0,0,0,0,0,0,0,24,0,0,-2,2,-2,4,2,4,2,0,2,10,0,0,0,4,0,125657,0,0,2
1620,0,0,0,1,0,0,1,1,0,0,0,26,0,0,0,0,0,2,0,0,2,0,2,1,0,0,0,2,0,124619,0,2,0
1621,0,0,0,0,0,0,0,0,0,0,0,9,0,1,-1,0,-1,0,1,0,0,0,0,3,0,0,0,0,0,11,0,0,0
1622,0,0,0,0,0,0,0,0,0,1,1,11,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,145,0,0,0
1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,2,2,0,1,0,1,1,2,0,0,2,0,0,0,1,2
1625,0,0,8,0,0,0,0,0,0,0,0,337,0,0,0,0,0,29,30,15,22,0,22,8,0,0,0,29,0,0,0,22,0
1626,0,0,0,0,0,0,0,0,0,0,0,40,0,10,-5,0,-5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-5,0
1627,0,0,8,0,0,0,0,0,0,0,0,337,0,0,0,0,0,29,30,15,22,0,22,8,0,0,0,29,0,0,0,22,0
1628,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2,0,0,2,0,2,1,0,0,0,0,0,0,0,2
1629,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,46181,0,0,0
1630,0,0,0,0,0,0,0,0,0,1,6,31,0,2,-1,0,-1,2,2,1,1,0,1,7,0,0,0,2,0,1,0,0,1
1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,14583,0,1,0
1633,0,0,8,0,0,0,0,0,0,0,0,337,0,0,0,0,0,29,30,15,22,0,22,8,0,0,0,29,0,0,0,22,0
1634,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62137,0,0,1
1635,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,2,2,1,2,0,2,7,0,0,0,2,0,0,0,2,1
1636,0,0,0,0,0,0,0,0,0,0,0,16,0,1,-1,0,-1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,-1,1
1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,0,0,0,0,0,0,0,0,0,0,0,34,0,1,-1,0,-1,0,2,1,1,1,1,3,0,1,2,0,1,0,0,0,0
1640,0,0,0,0,0,0,0,0,0,0,1,6,0,1,-1,0,-1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,0
1641,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,2,2,2,2,0,2,0,11,0,0,2,0,0,0,2,0
1642,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,2,0,1,0,1,1,1,0,0,1,0,0,0,1,2
1643,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0,0,2,1,1,2,1,2,0,2,1,0,2,1,80,0,2,1
1644,0,0,0,0,0,0,0,0,0,0,0,12,0,1,-2,0,-2,1,2,0,0,0,0,2,0,0,0,1,0,0,0,-2,0
1645,0,0,8,0,0,0,0,0,0,0,0,337,0,0,0,0,0,29,30,15,22,0,22,8,0,0,0,29,0,0,0,22,0
1646,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,2,0,0,0,0,3,3,1,0,0,1,0,0,0,2
1648,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13807,0,0,1
1649,0,0,0,0,0,0,0,1,0,0,5,29,2,0,0,0,0,2,2,2,1,0,1,0,0,0,0,2,0,2,0,1,2
1650,0,0,0,0,0,0,0,0,0,0,0,35,1,1,-1,2,-1,1,0,0,1,0,1,2,2,0,1,1,0,219064,0,0,0
1651,1,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,3,1,4,2,0,2,1,0,1,0,3,1,37,0,2,1
1652,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,8819,0,1,0
1653,0,0,0,0,0,0,0,0,0,0,15,465,0,0,0,0,0,15,30,0,15,0,15,0,30,0,0,15,0,0,0,15,30
1654,0,0,0,0,0,0,0,0,0,1,8,24,0,0,0,0,0,5,2,3,2,0,2,5,0,1,0,5,1,1,0,2,2
1655,0,0,0,0,0,2,0,0,0,0,2,42,0,2,-1,0,-1,1,1,1,1,0,1,6,0,0,0,1,0,47,0,0,0
1656,0,0,0,0,0,0,0,0,0,1,2,7,1,0,0,0,0,4,2,1,2,0,2,4,0,0,0,4,0,0,0,2,0
1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,0,2,1,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1414,0,0,1
1659,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,1,3,1,0,1,1,1,0,0,2,0,15,0,1,1
1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,0,0,0,0,0,0,0,0,0,0,0,5,1,0,-1,0,-1,0,1,0,0,0,0,0,13,0,0,0,0,229,0,-1,0
1662,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
1663,0,1,1,1,0,0,0,0,0,0,3,16,0,1,-1,0,-1,3,2,0,1,0,1,4,1,0,1,3,0,0,0,0,2
1664,0,0,0,0,0,0,0,0,0,0,9,42,1,0,0,0,0,2,1,1,2,0,2,0,1,1,0,2,1,120,0,2,1
1665,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,2,0,0,1,0,2,3,0,0,0,0,0,0,0,1
1666,0,0,0,0,0,0,0,0,0,0,7,32,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,2,0,1,2
1667,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1668,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,558,0,0,0
1670,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0,0,3,2,0,1,0,1,3,1,1,0,3,1,1,0,1,0
1671,1,0,0,1,0,0,0,0,0,0,1,23,0,0,-2,1,-2,0,2,0,0,0,0,3,1,1,0,0,1,0,0,-2,0
1672,0,0,0,0,0,0,1,0,0,1,2,24,0,0,0,1,0,3,2,2,2,1,2,7,0,0,0,3,0,0,0,2,1
1673,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,3,1,0,1,6,5,0,0,3,0,128,0,1,0
1674,0,0,0,0,0,0,0,1,0,1,0,36,0,0,0,0,0,4,0,3,2,0,2,1,0,0,0,4,0,1587,0,2,0
1675,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0
1676,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,4,2,1,2,0,2,4,0,0,0,4,0,0,0,2,2
1677,0,0,0,0,0,0,0,0,0,0,0,12,0,0,-1,0,-1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
1678,1,0,0,1,0,0,0,0,0,0,0,24,0,2,-1,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8,4,8,0,8,4,0,4,0,8,4,0,0,8,0
1681,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8,4,8,0,8,4,0,4,0,8,4,0,0,8,0
1682,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,1,1,0,1,2,0,0,0,2,0,133519,0,1,1
1683,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8,4,8,0,8,4,0,4,0,8,4,0,0,8,0
1684,0,0,0,0,0,2,0,0,0,0,0,24,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,33,0,1,1
1685,0,0,0,0,0,0,0,0,0,0,0,6,0,1,-1,1,-1,2,2,1,1,0,1,3,1,0,0,2,0,0,0,0,0
1686,0,0,0,0,0,0,0,0,0,1,20,18,0,0,0,0,0,2,2,1,2,0,2,2,0,0,0,2,0,1,0,2,0
1687,0,0,0,0,0,0,0,0,0,0,39,30,1,0,-1,0,-1,2,2,1,1,0,1,0,1,0,0,2,0,1,0,0,0
1688,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39768,0,0,0
1689,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,2,2,2,0,2,6,0,1,0,4,1,0,0,2,0
1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,5,0,0,2,0,2,1,3,0,0,5,0,4288,0,2,0
1692,0,0,0,0,0,1,0,0,0,0,0,2,0,1,-1,0,-1,2,1,0,1,0,1,1,2,0,0,2,0,19,0,0,1
1693,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,23,0,0,1
1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,0,0,0,0,0,1,0,0,0,0,0,14,0,2,-1,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,11061,0,-1,0
1697,0,0,0,0,0,0,1,0,0,0,4,12,0,0,-2,0,-2,0,2,0,0,0,0,6,0,0,0,0,0,1,0,0,2
1698,0,0,0,0,0,0,0,0,0,1,10,36,0,1,-1,0,-1,2,1,0,1,1,1,9,0,0,0,2,0,3571,0,0,1
1699,0,0,0,0,0,0,0,0,0,0,38,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1700,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,1,0,1,2,0,1,1,1,1,0,0,0,1,0,0,0,1,0
1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,0,0,0,0,0,0,0,0,0,0,0,22,0,1,-1,0,-1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
1706,0,0,0,0,1,0,1,0,0,1,0,6,0,0,0,0,0,2,0,1,1,0,1,4,0,0,0,2,0,22768,0,1,0
1707,0,0,0,0,0,0,0,0,0,1,1,23,0,0,0,1,0,2,2,0,1,0,1,0,3,0,0,2,0,0,0,1,2
1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,0,0,0,0,0,0,0,0,0,0,15,465,0,0,0,0,0,15,30,0,15,0,15,0,30,0,0,15,0,0,0,15,30
1710,0,0,0,1,0,0,0,0,0,0,0,20,0,1,-1,0,-1,0,2,0,0,0,0,2,0,0,0,0,0,2,0,-1,1
1711,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1712,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,1,0,1,0,1,0,4,0,0,2,0,2,0,1,0
1713,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,232,0,0,1
1714,0,0,0,0,0,0,0,0,0,0,2,21,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,2
1715,0,0,0,2,0,0,0,0,0,0,1,13,0,0,0,1,0,1,1,0,1,0,1,2,0,0,0,1,0,60426,0,1,2
1716,0,0,0,0,0,0,0,0,0,2,2,17,0,0,0,0,0,4,2,1,2,0,2,8,2,0,0,4,0,0,0,2,0
1717,0,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,37095,0,0,0
1718,0,0,0,0,0,0,0,0,0,0,0,42,0,1,-1,0,-1,2,0,1,1,0,1,3,0,0,0,2,0,543,0,0,0
1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,69389,0,0,0
1721,0,0,0,0,0,0,1,0,0,0,0,24,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1722,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,1,0,1,0,1,0
1723,0,0,0,0,0,0,2,0,0,1,0,37,0,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,0,312,0,1,0
1724,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-1,0,-1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,-1,0
1725,0,0,0,0,0,0,0,0,0,1,2,19,0,0,-1,1,-1,0,2,0,0,1,0,3,0,0,0,0,0,1,0,-1,0
1726,0,0,0,0,0,0,0,0,0,0,0,13,1,0,-1,0,-1,0,1,0,0,0,0,2,0,0,0,0,0,39768,0,-1,1
1727,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,948,0,1,1
1728,0,0,1,0,0,0,0,0,0,0,4,8,0,0,0,0,0,1,1,2,1,0,1,2,0,0,0,1,0,114356,0,1,2
1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,0,1,0,1,1,0,1,1,0,0,2,1,0,311,0,1,0
1732,0,0,1,0,0,0,0,0,0,0,1,30,0,0,0,0,0,2,2,1,1,0,1,1,1,1,0,2,1,0,0,1,0
1733,0,0,0,0,0,0,0,0,0,0,0,126,3,6,-3,0,-3,3,0,0,3,0,3,3,0,0,0,3,0,5370,0,0,0
1734,0,0,0,0,0,0,0,0,0,0,0,126,3,6,-3,0,-3,3,0,0,3,0,3,3,0,0,0,3,0,5370,0,0,0
1735,0,0,0,0,0,0,0,0,0,0,0,24,0,1,-1,0,-1,1,1,0,0,0,0,2,0,0,0,1,0,36565,0,-1,0
